/12/1952,AUT,Landslide,28,0
02/04/2000,MOZ,Storm,1,0
18/11/2000,MOZ,Storm,9,0
26/11/2000,MOZ,Storm,5,0
27/04/2001,MOZ,Flood,79,36000
/07/2001,MOZ,Flood,0,0
//2001,MOZ,Drought,0,0
//2002,MOZ,Drought,9,0
22/03/2002,MOZ,Flood,0,0
25/10/2002,MOZ,Storm,3,0
17/02/2003,MOZ,Flood,4,0
17/02/2003,MOZ,Flood,32,0
03/03/2003,MOZ,Storm,11,0
28/03/2003,MOZ,Flood,2,0
/01/2003,MOZ,Drought,9,0
09/02/2005,MOZ,Flood,0,0
07/02/2006,MOZ,Flood,16,0
//2006,MOZ,Drought,0,0
22/02/2006,MOZ,Earthquake,4,0
/02/2007,MOZ,Flood,29,71000
23/01/2007,MOZ,Flood,5,0
22/02/2007,MOZ,Storm,10,0
03/01/2008,MOZ,Flood,20,100000
02/01/2008,MOZ,Flood,0,0
/08/2007,MOZ,Drought,0,0
09/03/2008,MOZ,Storm,9,20000
02/09/2008,MOZ,Wildfire,49,0
19/01/2009,MOZ,Flood,25,0
//2009,MOZ,Drought,0,0
/03/2009,MOZ,Flood,0,0
27/03/2009,MOZ,Storm,0,3000
11/03/2010,MOZ,Flood,5,0
//2010,MOZ,Drought,0,0
12/01/2011,MOZ,Storm,12,0
/02/2011,MOZ,Flood,11,0
/03/2011,MOZ,Flood,0,0
22/01/2012,MOZ,Storm,10,0
18/01/2012,MOZ,Storm,20,0
07/03/2012,MOZ,Storm,3,0
/01/2013,MOZ,Flood,119,30000
/05/2014,MOZ,Flood,17,0
18/12/2014,MOZ,Flood,5,0
09/02/2015,MOZ,Flood,160,0
29/01/2016,MOZ,Flood,16,0
/01/2017,MOZ,Flood,47,0
24/10/2016,MOZ,Storm,12,1500
/01/2017,MOZ,Drought,0,0
04/05/1902,MMR,Storm,600,0
07/05/1923,MMR,Storm,6,0
19/05/1926,MMR,Storm,2700,0
05/05/1930,MMR,Earthquake,500,0
04/12/1930,MMR,Earthquake,36,0
21/04/1936,MMR,Storm,1000,0
26/12/1941,MMR,Earthquake,15,0
25/05/1963,MMR,Storm,0,0
23/10/1965,MMR,Storm,100,1000
10/11/1965,MMR,Flood,34,0
16/05/1967,MMR,Storm,100,5000
23/10/1967,MMR,Storm,178,3200
10/05/1968,MMR,Storm,1070,2500
08/09/1970,MMR,Flood,90,0
15/07/1974,MMR,Flood,0,0
/05/1975,MMR,Storm,200,0
/06/1976,MMR,Flood,0,0
/09/1977,MMR,Flood,3,0
17/05/1978,MMR,Storm,0,0
/02/1979,MMR,Wildfire,0,11000
/10/1979,MMR,Flood,0,0
11/04/1981,MMR,Wildfire,8,0
04/05/1982,MMR,Storm,11,0
05/01/1991,MMR,Earthquake,0,0
13/07/1991,MMR,Flood,23,79840
/05/1992,MMR,Flood,5,55115
02/05/1994,MMR,Storm,17,10000
12/07/1995,MMR,Earthquake,0,0
12/09/1995,MMR,Flood,51,0
21/08/1997,MMR,Flood,68,0
/08/1999,MMR,Flood,22,0
02/06/2001,MMR,Flood,51,0
/08/2002,MMR,Flood,21,0
19/05/2004,MMR,Storm,236,688
26/12/2004,MMR,Earthquake,71,500000
15/09/2005,MMR,Landslide,17,0
05/05/2006,MMR,Storm,34,0
19/10/2006,MMR,Flood,25,0
11/06/2007,MMR,Flood,0,0
09/05/2007,MMR,Flood,5,0
11/07/2007,MMR,Flood,0,0
29/08/2007,MMR,Flood,0,0
03/05/2008,MMR,Storm,138366,4000000
04/07/2009,MMR,Landslide,24,0
17/06/2010,MMR,Landslide,68,0
22/10/2010,MMR,Storm,45,57000
24/03/2011,MMR,Earthquake,74,3600
21/10/2011,MMR,Flood,151,1700
29/08/2012,MMR,Flood,2,0
11/11/2012,MMR,Earthquake,38,1170
03/05/2013,MMR,Landslide,16,0
07/08/2013,MMR,Flood,7,0
17/09/2014,MMR,Flood,0,0
/08/2014,MMR,Flood,0,0
05/04/2015,MMR,Storm,3,0
30/06/2015,MMR,Flood,7,0
19/08/2015,MMR,Flood,149,119000
09/10/2015,MMR,Landslide,21,0
11/10/2015,MMR,Landslide,17,0
08/10/2015,MMR,Flood,16,0
23/04/2016,MMR,Storm,14,2000
03/05/2016,MMR,Storm,18,2600
23/05/2016,MMR,Landslide,42,0
24/06/2016,MMR,Flood,14,0
/08/2016,MMR,Flood,5,2000
24/08/2016,MMR,Earthquake,4,10000
//1984,NAM,Drought,0,0
/03/1992,NAM,Drought,0,50000
//1996,NAM,Drought,0,0
//1999,NAM,Drought,0,1000
/02/2000,NAM,Flood,0,0
//2001,NAM,Drought,0,0
//2003,NAM,Drought,0,0
12/05/2003,NAM,Flood,2,0
/03/2004,NAM,Flood,0,0
02/06/2004,NAM,Flood,0,0
/01/2006,NAM,Flood,0,0
28/02/2006,NAM,Flood,5,8490
10/05/2007,NAM,Flood,7,0
03/03/2008,NAM,Flood,42,0
19/03/2009,NAM,Flood,92,0
24/03/2010,NAM,Flood,8,0
12/04/2011,NAM,Flood,108,12000
24/01/2012,NAM,Flood,0,0
31/03/2013,NAM,Flood,0,0
/01/2014,NAM,Drought,0,64000
/03/2016,NAM,Drought,0,60000
15/01/1934,NPL,Earthquake,9040,0
/08/1954,NPL,Flood,60,0
10/08/1963,NPL,Mass movement (dry),150,0
//1964,NPL,Drought,0,0
27/06/1966,NPL,Earthquake,80,1000
//1967,NPL,Drought,0,0
04/10/1968,NPL,Flood,276,300
15/08/1970,NPL,Flood,350,0
27/09/1970,NPL,Landslide,21,0
07/08/1972,NPL,Landslide,105,0
//1973,NPL,Drought,0,10000
/08/1975,NPL,Landslide,125,0
04/06/1976,NPL,Landslide,150,0
/07/1978,NPL,Flood,130,513
//1980,NPL,Drought,0,0
29/07/1980,NPL,Earthquake,100,245000
13/07/1981,NPL,Flood,100,0
29/09/1981,NPL,Flood,650,0
03/07/1982,NPL,Flood,92,0
/09/1983,NPL,Flood,186,10000
//1983,NPL,Landslide,21,0
/09/1984,NPL,Flood,200,0
/08/1985,NPL,Flood,46,0
20/03/1986,NPL,Storm,1,0
30/05/1986,NPL,Storm,0,3600
/07/1986,NPL,Flood,0,0
06/04/1986,NPL,Flood,22,0
/04/1987,NPL,Extreme temperature ,0,0
//1987,NPL,Storm,0,0
/08/1987,NPL,Flood,188,95490
12/03/1988,NPL,Storm,70,0
/07/1988,NPL,Flood,27,0
20/09/1988,NPL,Landslide,106,0
20/08/1988,NPL,Earthquake,709,60000
12/09/1989,NPL,Landslide,49,0
04/09/1990,NPL,Flood,30,0
/03/1991,NPL,Flood,51,0
/03/1991,NPL,Storm,6,0
/03/1992,NPL,Wildfire,56,6200
23/08/1993,NPL,Flood,1048,200000
08/07/1993,NPL,Landslide,28,0
20/10/1993,NPL,Earthquake,0,0
10/06/1995,NPL,Landslide,85,0
25/07/1995,NPL,Flood,140,1200
11/11/1995,NPL,Landslide,95,0
12/05/1996,NPL,Storm,20,0
12/07/1996,NPL,Flood,768,0
13/09/1996,NPL,Flood,20,0
10/08/1997,NPL,Landslide,20,0
25/08/1998,NPL,Flood,260,22000
31/08/1998,NPL,Flood,50,5000
/03/1999,NPL,Wildfire,32,0
/06/1999,NPL,Flood,170,2000
/06/2000,NPL,Flood,144,6300
/06/2001,NPL,Landslide,144,0
15/08/2002,NPL,Landslide,472,0
/12/2002,NPL,Extreme temperature ,60,0
20/08/2003,NPL,Flood,239,0
/01/2004,NPL,Extreme temperature ,48,0
13/07/2004,NPL,Flood,185,0
27/07/2005,NPL,Flood,0,0
29/09/2005,NPL,Flood,51,0
20/10/2005,NPL,Landslide,18,0
03/08/2006,NPL,Flood,0,0
03/08/2006,NPL,Landslide,10,0
13/09/2006,NPL,Landslide,147,0
//2006,NPL,Drought,0,0
02/10/2007,NPL,Flood,214,2400
/08/2008,NPL,Flood,65,29
29/09/2008,NPL,Flood,50,0
28/07/2009,NPL,Landslide,10,0
12/10/2009,NPL,Flood,87,60000
/01/2010,NPL,Extreme temperature ,18,0
28/07/2009,NPL,Flood,30,0
//2009,NPL,Drought,0,0
25/07/2010,NPL,Flood,12,0
24/08/2010,NPL,Flood,138,0
19/07/2011,NPL,Flood,15,0
/07/2011,NPL,Flood,89,0
18/09/2011,NPL,Earthquake,7,0
15/07/2011,NPL,Landslide,16,0
20/07/2011,NPL,Landslide,13,0
/01/2012,NPL,Extreme temperature ,0,0
19/01/2011,NPL,Extreme temperature ,42,123
07/05/2012,NPL,Flood,72,1000
20/01/2013,NPL,Extreme temperature ,49,0
23/09/2012,NPL,Landslide,11,0
18/07/2013,NPL,Flood,76,0
31/08/2013,NPL,Flood,119,0
18/04/2014,NPL,Landslide,16,0
14/07/2014,NPL,Flood,16,0
22/07/2014,NPL,Flood,8,0
25/08/2014,NPL,Flood,294,0
02/08/2014,NPL,Landslide,156,15000
14/10/2014,NPL,Storm,83,0
25/04/2015,NPL,Earthquake,8831,5174000
12/05/2015,NPL,Earthquake,138,0
11/06/2015,NPL,Landslide,36,0
/08/2015,NPL,Landslide,29,0
02/05/2016,NPL,Wildfire,11,0
27/07/2016,NPL,Flood,138,15000
05/07/2016,NPL,Flood,25,0
23/06/2001,TLS,Flood,1,0
20/06/2003,TLS,Flood,3,0
/01/2004,TLS,Flood,0,0
/03/2006,TLS,Storm,0,0
/07/2007,TLS,Flood,1,0
/01/2008,TLS,Flood,0,0
/03/2007,TLS,Drought,0,0
04/11/2015,TLS,Earthquake,0,4000
/04/2016,TLS,Drought,0,0
15/03/1966,TGO,Storm,0,200
//1971,TGO,Drought,0,500
//1983,TGO,Drought,0,0
//1989,TGO,Drought,0,0
/10/1994,TGO,Flood,0,0
03/07/1995,TGO,Flood,3,0
/09/1995,TGO,Flood,0,0
/10/1998,TGO,Flood,0,0
11/10/1999,TGO,Flood,0,0
28/06/2006,TGO,Flood,0,0
/09/2007,TGO,Flood,41,0
08/08/2008,TGO,Flood,6,0
/07/2009,TGO,Flood,0,0
/10/2010,TGO,Flood,21,0
/10/2010,TGO,Flood,1,0
//1946,TON,Volcanic activity,0,0
16/03/1961,TON,Storm,2,500
12/04/1973,TON,Storm,3,500
23/06/1977,TON,Earthquake,1,1200
27/12/1977,TON,Storm,0,1100
03/03/1982,TON,Storm,6,21200
30/05/1982,TON,Storm,1,1100
04/02/1990,TON,Storm,1,2500
16/03/1997,TON,Storm,0,0
07/01/1998,TON,Storm,0,0
26/12/1998,TON,Storm,0,0
31/12/2001,TON,Storm,0,51300
06/01/2004,TON,Storm,0,0
29/09/2009,TON,Earthquake,9,9500
29/01/2011,TON,Storm,0,3000
11/01/2014,TON,Storm,1,31000
/12/2015,TON,Drought,0,0
02/01/2016,TON,Storm,0,0
19/02/2016,TON,Storm,0,0
07/04/2016,TON,Storm,0,0
27/06/1933,TTO,Storm,13,3000
30/09/1963,TTO,Storm,24,30000
14/08/1974,TTO,Storm,2,5000
25/07/1990,TTO,Storm,0,0
07/07/1993,TTO,Storm,0,57
05/10/1993,TTO,Flood,5,70
17/10/1996,TTO,Flood,0,0
22/02/1997,TTO,Volcanic activity,0,0
22/04/1997,TTO,Earthquake,0,25000
09/09/2004,TTO,Storm,1,1000
12/11/2004,TTO,Landslide,2,0
14/07/2005,TTO,Storm,0,0
/06/2010,TTO,Drought,0,0
20/02/1957,TUN,Earthquake,13,0
/11/1962,TUN,Flood,40,0
30/10/1964,TUN,Flood,44,3000
31/12/1964,TUN,Flood,5,0
/10/1969,TUN,Flood,540,100000
21/03/1973,TUN,Flood,52,5000
/12/1973,TUN,Flood,59,0
//1977,TUN,Drought,0,0
06/03/1979,TUN,Flood,0,0
28/10/1982,TUN,Flood,117,90000
30/09/1986,TUN,Flood,23,0
//1988,TUN,Drought,0,0
01/02/1990,TUN,Flood,37,242800
16/01/2003,TUN,Flood,8,0
18/09/2003,TUN,Flood,4,0
16/10/2007,TUN,Flood,16,0
/04/2007,TUN,Flood,0,0
23/09/2009,TUN,Flood,17,0
29/04/1903,TUR,Earthquake,6000,0
09/08/1912,TUR,Earthquake,923,0
30/03/1928,TUR,Earthquake,50,0
19/04/1938,TUR,Earthquake,149,0
21/11/1939,TUR,Earthquake,43,0
26/12/1939,TUR,Earthquake,32962,20000
22/09/1939,TUR,Earthquake,60,0
20/02/1940,TUR,Earthquake,37,0
20/12/1942,TUR,Earthquake,3000,0
26/11/1942,TUR,Earthquake,4000,0
26/11/1943,TUR,Earthquake,2824,0
01/02/1944,TUR,Earthquake,3959,0
06/10/1944,TUR,Earthquake,27,0
31/05/1946,TUR,Earthquake,839,0
/02/1948,TUR,Flood,200,0
/06/1948,TUR,Flood,132,0
//1948,TUR,Earthquake,260,0
17/08/1949,TUR,Earthquake,437,0
13/08/1951,TUR,Earthquake,54,0
22/10/1952,TUR,Earthquake,18,0
03/01/1952,TUR,Earthquake,62,0
18/03/1953,TUR,Earthquake,1200,0
/08/1956,TUR,Flood,138,0
28/04/1957,TUR,Earthquake,23,0
26/05/1957,TUR,Earthquake,53,0
/09/1957,TUR,Flood,99,0
//1962,TUR,Earthquake,97,0
10/03/1964,TUR,Flood,0,0
08/05/1964,TUR,Storm,0,2200
06/10/1964,TUR,Earthquake,23,5000
03/07/1966,TUR,Earthquake,14,0
19/08/1966,TUR,Earthquake,2394,20000
22/07/1967,TUR,Earthquake,183,3000
03/09/1968,TUR,Earthquake,29,0
28/12/1968,TUR,Flood,147,0
28/03/1969,TUR,Earthquake,41,0
28/03/1970,TUR,Earthquake,1086,55600
02/05/1971,TUR,Earthquake,57,0
22/05/1971,TUR,Earthquake,878,5000
04/02/1972,TUR,Storm,30,0
19/11/1974,TUR,Flood,33,0
06/09/1975,TUR,Earthquake,2385,17000
25/03/1976,TUR,Earthquake,2,0
19/08/1976,TUR,Earthquake,4,0
24/11/1976,TUR,Earthquake,3840,25000
12/09/1976,TUR,Landslide,40,0
/02/1976,TUR,Landslide,27,0
26/03/1977,TUR,Earthquake,30,0
15/02/1978,TUR,Earthquake,0,0
/03/1980,TUR,Flood,75,15000
27/03/1980,TUR,Landslide,40,0
17/12/1981,TUR,Flood,10,0
30/10/1983,TUR,Earthquake,1346,25000
18/09/1984,TUR,Earthquake,3,0
/05/1984,TUR,Flood,0,0
18/10/1984,TUR,Earthquake,3,0
07/11/1985,TUR,Earthquake,0,0
12/08/1985,TUR,Earthquake,0,0
06/09/1985,TUR,Wildfire,13,0
05/05/1986,TUR,Earthquake,15,0
11/10/1986,TUR,Earthquake,0,0
/03/1987,TUR,Extreme temperature ,30,0
23/06/1988,TUR,Landslide,64,0
13/06/1988,TUR,Flood,13,0
21/06/1990,TUR,Flood,51,150000
19/02/1990,TUR,Flood,18,0
08/12/1991,TUR,Storm,1,0
17/05/1991,TUR,Flood,42,25000
07/02/1992,TUR,Mass movement (dry),261,0
13/03/1992,TUR,Earthquake,653,750000
18/01/1993,TUR,Landslide,135,0
14/02/1994,TUR,Extreme temperature ,0,0
19/10/1994,TUR,Storm,30,0
02/05/1995,TUR,Flood,0,23500
13/07/1995,TUR,Landslide,74,26000
01/10/1995,TUR,Earthquake,94,205800
08/11/1995,TUR,Flood,63,50000
31/07/1996,TUR,Wildfire,0,0
14/08/1996,TUR,Earthquake,0,30000
23/05/1998,TUR,Flood,10,1000000
12/06/1998,TUR,Flood,22,0
28/06/1998,TUR,Earthquake,145,550000
04/07/1998,TUR,Earthquake,0,0
11/08/1998,TUR,Flood,60,0
14/12/1998,TUR,Earthquake,2,0
17/08/1999,TUR,Earthquake,17127,20000000
13/09/1999,TUR,Earthquake,6,0
05/10/1999,TUR,Earthquake,0,0
31/08/1999,TUR,Earthquake,1,0
11/11/1999,TUR,Earthquake,3,0
12/11/1999,TUR,Earthquake,845,1000000
05/04/2000,TUR,Wildfire,0,0
07/05/2000,TUR,Earthquake,1,0
27/05/2000,TUR,Flood,2,40000
06/06/2000,TUR,Earthquake,2,0
/07/2000,TUR,Extreme temperature ,11,1000
/07/2000,TUR,Wildfire,0,0
08/03/2001,TUR,Flood,4,0
08/05/2001,TUR,Flood,3,0
25/06/2001,TUR,Earthquake,0,0
10/11/2001,TUR,Landslide,9,0
09/12/2001,TUR,Flood,5,25000
17/12/2001,TUR,Extreme temperature ,29,0
10/07/2001,TUR,Earthquake,0,0
03/02/2002,TUR,Earthquake,42,95000
27/07/2002,TUR,Flood,34,0
20/12/2002,TUR,Storm,10,0
27/01/2003,TUR,Earthquake,1,0
01/05/2003,TUR,Earthquake,177,135000
26/12/2003,TUR,Flood,8,0
26/07/2003,TUR,Earthquake,0,0
10/04/2003,TUR,Earthquake,0,0
10/01/2004,TUR,Extreme temperature ,10,0
25/01/2004,TUR,Storm,8,0
09/03/2004,TUR,Flood,15,0
25/03/2004,TUR,Earthquake,9,0
28/03/2004,TUR,Earthquake,0,0
16/05/2004,TUR,Flood,6,0
19/06/2004,TUR,Storm,3,0
01/07/2004,TUR,Earthquake,18,0
17/08/2004,TUR,Flood,2,0
22/11/2004,TUR,Storm,14,0
01/04/2005,TUR,Storm,2,0
25/01/2005,TUR,Earthquake,2,0
17/03/2005,TUR,Landslide,15,0
14/03/2005,TUR,Earthquake,0,0
06/06/2005,TUR,Earthquake,0,0
04/07/2005,TUR,Flood,0,0
03/08/2005,TUR,Flood,7,0
06/02/2006,TUR,Extreme temperature ,17,0
03/07/2006,TUR,Flood,12,0
07/11/2006,TUR,Flood,47,317000
01/06/2007,TUR,Flood,13,0
/06/2007,TUR,Extreme temperature ,3,0
03/08/2007,TUR,Flood,2,0
21/11/2007,TUR,Flood,1,0
05/08/2008,TUR,Wildfire,2,0
25/01/2009,TUR,Landslide,11,0
16/07/2009,TUR,Flood,7,0
10/09/2009,TUR,Flood,40,550000
22/11/2009,TUR,Landslide,4,0
08/03/2010,TUR,Earthquake,51,0
27/08/2010,TUR,Landslide,13,0
19/05/2011,TUR,Earthquake,3,244000
11/10/2011,TUR,Flood,8,0
23/10/2011,TUR,Earthquake,604,1500000
09/11/2011,TUR,Earthquake,40,0
04/07/2012,TUR,Flood,13,0
28/01/2013,TUR,Landslide,7,0
24/05/2014,TUR,Earthquake,0,0
02/02/2015,TUR,Flood,8,0
25/08/2015,TUR,Flood,9,0
/01/1993,TKM,Flood,0,99870
06/12/2000,TKM,Earthquake,11,0
19/11/1992,UKR,Storm,0,1600
12/08/1993,UKR,Flood,4,80000
24/12/1993,UKR,Flood,5,159000
29/06/1995,UKR,Flood,0,0
10/04/1996,UKR,Flood,0,0
09/08/1997,UKR,Flood,0,17000
24/06/1997,UKR,Storm,11,34000
08/11/1998,UKR,Flood,18,1259
11/05/2000,UKR,Extreme temperature ,0,85000
05/07/2000,UKR,Storm,2,0
25/07/2000,UKR,Storm,4,0
27/11/2000,UKR,Storm,4,120000
17/03/2001,UKR,Flood,9,15000
12/03/2003,UKR,Flood,0,0
28/02/2005,UKR,Flood,0,0
06/02/2006,UKR,Extreme temperature ,801,0
24/05/2006,UKR,Flood,0,0
03/07/2006,UKR,Flood,2,23855
18/01/2007,UKR,Storm,0,100000
24/07/2007,UKR,Storm,0,0
27/07/2008,UKR,Flood,38,1000000
/01/2009,UKR,Extreme temperature ,5,0
21/12/2009,UKR,Extreme temperature ,27,0
02/07/2010,UKR,Flood,6,1900
/02/2012,UKR,Extreme temperature ,112,0
31/12/2012,UKR,Extreme temperature ,83,0
31/07/2012,UKR,Drought,0,1690000
15/09/2013,UKR,Flood,2,21000
12/01/2016,UKR,Extreme temperature ,37,0
16/10/2016,UKR,Flood,3,0
15/08/1952,GBR,Flood,34,0
04/12/1952,GBR,Fog,4000,0
21/10/1966,GBR,Landslide,140,0
14/01/1968,GBR,Storm,20,2500
/11/1972,GBR,Storm,0,0
/01/1976,GBR,Storm,0,0
/11/1977,GBR,Flood,6,1000
21/09/1981,GBR,Storm,12,0
/02/1983,GBR,Storm,5,0
24/01/1984,GBR,Storm,22,81500
20/10/1986,GBR,Storm,0,0
15/10/1987,GBR,Storm,20,1565000
26/02/1989,GBR,Storm,13,0
09/12/1990,GBR,Storm,0,0
02/04/1990,GBR,Earthquake,0,0
26/01/1990,GBR,Storm,47,3400000
04/02/1990,GBR,Storm,0,10000
08/02/1990,GBR,Storm,0,60000
12/02/1990,GBR,Storm,0,70000
27/02/1990,GBR,Storm,18,900000
01/03/1990,GBR,Storm,18,350000
06/01/1991,GBR,Storm,48,900000
14/02/1991,GBR,Extreme temperature ,0,0
23/01/1993,GBR,Flood,0,37000
31/12/1993,GBR,Flood,4,150000
12/01/1994,GBR,Flood,3,90000
12/12/1994,GBR,Flood,4,146000
31/12/1995,GBR,Storm,9,650000
30/10/1996,GBR,Storm,5,300000
04/12/1997,GBR,Extreme temperature ,14,0
02/07/1997,GBR,Flood,1,98400
13/08/1997,GBR,Flood,0,150000
06/01/1998,GBR,Storm,15,500000
25/12/1998,GBR,Storm,8,200000
10/04/1998,GBR,Flood,5,500000
24/10/1998,GBR,Storm,12,665400
13/03/1999,GBR,Flood,0,32680
27/12/1999,GBR,Storm,8,100000
05/12/1999,GBR,Storm,3,1000
27/04/2000,GBR,Flood,0,0
/06/2000,GBR,Flood,0,18150
14/10/2000,GBR,Flood,0,5900000
29/10/2000,GBR,Storm,12,1500000
/12/2000,GBR,Storm,4,0
27/12/2000,GBR,Storm,0,0
09/02/2001,GBR,Flood,0,0
23/10/2001,GBR,Flood,0,0
29/01/2002,GBR,Storm,7,50
20/07/2002,GBR,Flood,1,0
12/08/2002,GBR,Flood,0,0
28/10/2002,GBR,Storm,7,400000
25/11/2002,GBR,Flood,0,0
/07/2003,GBR,Extreme temperature ,301,0
17/08/2004,GBR,Flood,0,96000
08/01/2005,GBR,Storm,3,650000
27/11/2005,GBR,Extreme temperature ,0,0
30/12/2005,GBR,Extreme temperature ,1,0
12/01/2005,GBR,Storm,7,50000
18/01/2007,GBR,Storm,13,1200000
21/06/2007,GBR,Flood,1,448000
03/07/2007,GBR,Flood,6,4000000
24/07/2007,GBR,Flood,7,4000000
28/04/2007,GBR,Earthquake,0,60000
26/01/2008,GBR,Flood,0,0
10/03/2008,GBR,Storm,0,0
08/09/2008,GBR,Flood,8,50000
22/11/2009,GBR,Flood,3,484000
04/12/2009,GBR,Storm,2,0
23/12/2009,GBR,Extreme temperature ,3,0
28/02/2010,GBR,Storm,0,500
